area_name,city,latitude,longitude,street_light,crowd,crime_area,nearby_shop,open_businesses,recent_crime_reports,crime_type,timestamp,safety_score
Chinchwad,Pune,18.6231,73.829624,poor,low,high,False,16,6,robbery,2026-09-06 04:16,9
Hadapsar,Pune,18.503772,73.822279,poor,low,low,False,11,1,theft,2026-06-16 16:38,54
Wakad,Pune,18.482566,73.76592,poor,high,high,True,6,6,harassment,2026-12-05 04:34,32
Pimpri,Pune,18.510485,73.772359,poor,low,medium,True,23,0,snatching,2026-07-01 18:36,50
Baner,Pune,18.531173,73.860539,good,medium,high,True,9,5,theft,2026-03-12 20:23,55
Shivaji Nagar,Pune,18.474556,73.854754,poor,medium,low,False,26,7,snatching,2026-07-04 22:46,51
Baner,Pune,18.617165,73.913628,poor,high,high,False,9,6,harassment,2026-09-11 14:42,24
Hinjewadi,Pune,18.579187,73.947072,good,medium,medium,False,3,6,theft,2026-05-30 14:27,59
Shivaji Nagar,Pune,18.640286,73.912846,poor,low,high,True,2,8,harassment,2026-03-02 19:10,11
Shivaji Nagar,Pune,18.498773,73.705629,moderate,medium,low,False,10,1,snatching,2026-07-11 10:13,79
Yerwada,Pune,18.615213,73.756306,poor,low,medium,True,11,7,harassment,2026-10-02 06:37,29
Yerwada,Pune,18.475635,73.799406,moderate,medium,low,True,32,3,none,2026-05-16 14:15,81
Kharadi,Pune,18.501222,73.758993,good,medium,medium,True,38,5,snatching,2026-09-03 19:53,70
Pashan,Pune,18.632672,73.771803,good,high,medium,False,37,7,snatching,2026-10-08 01:10,56
Viman Nagar,Pune,18.580226,73.734471,moderate,low,low,True,24,7,theft,2026-11-03 10:52,54
Kharadi,Pune,18.640516,73.785123,poor,low,high,True,5,2,none,2026-05-07 03:58,29
Aundh,Pune,18.496996,73.808558,good,high,high,False,29,6,theft,2026-03-17 11:49,44
Viman Nagar,Pune,18.454859,73.718788,moderate,high,high,True,24,6,harassment,2026-08-22 14:13,42
Pimpri,Pune,18.471395,73.745992,poor,low,low,True,33,3,robbery,2026-09-18 04:02,56
Aundh,Pune,18.498278,73.90588,moderate,medium,low,True,15,5,none,2026-06-02 21:46,75
Shivaji Nagar,Pune,18.61894,73.778922,moderate,high,medium,True,20,8,robbery,2026-04-08 16:56,51
Wakad,Pune,18.546221,73.839533,moderate,high,high,True,25,8,harassment,2026-01-20 13:08,36
Hinjewadi,Pune,18.583496,73.848345,moderate,high,low,True,16,1,theft,2026-09-24 17:56,87
Camp,Pune,18.471436,73.927512,good,medium,low,False,8,8,robbery,2026-07-09 01:28,68
Hadapsar,Pune,18.482205,73.798077,moderate,medium,low,True,2,3,robbery,2026-04-15 09:02,81
Wakad,Pune,18.527037,73.886758,moderate,low,medium,True,27,8,harassment,2026-11-23 22:01,36
MG Road,Pune,18.521335,73.740791,poor,medium,high,True,21,0,none,2026-05-20 06:54,50
Viman Nagar,Pune,18.560491,73.848686,moderate,medium,high,True,25,8,harassment,2026-07-18 16:43,36
Kothrud,Pune,18.550873,73.752171,good,low,low,False,21,2,robbery,2026-03-27 23:47,71
Aundh,Pune,18.47191,73.803979,moderate,medium,medium,False,9,2,robbery,2026-02-14 08:05,61
Kothrud,Pune,18.506706,73.716379,moderate,medium,low,True,36,5,harassment,2026-02-06 21:57,75
Pashan,Pune,18.632247,73.770639,moderate,high,low,True,39,0,robbery,2026-11-15 11:47,90
Aundh,Pune,18.618896,73.718612,poor,low,high,False,11,4,snatching,2026-02-03 19:42,15
Viman Nagar,Pune,18.578757,73.85753,poor,high,medium,True,29,8,theft,2026-10-11 22:28,41
Pashan,Pune,18.554151,73.703211,moderate,medium,low,True,12,2,robbery,2026-11-03 11:01,84
Hadapsar,Pune,18.472509,73.717416,good,low,high,True,18,3,robbery,2026-12-07 11:45,46
Viman Nagar,Pune,18.619104,73.91979,good,high,medium,True,15,5,theft,2026-01-29 01:54,70
Kharadi,Pune,18.490267,73.807336,good,low,high,True,17,0,theft,2026-12-12 19:00,55
Kharadi,Pune,18.46977,73.736083,moderate,medium,medium,False,25,7,none,2026-08-16 07:59,46
Shivaji Nagar,Pune,18.530631,73.946535,poor,high,high,True,33,7,snatching,2026-03-17 18:09,29
Yerwada,Pune,18.518482,73.865862,moderate,low,low,False,28,3,theft,2026-05-16 13:09,58
Hinjewadi,Pune,18.602791,73.910798,good,low,medium,True,21,8,theft,2026-03-05 08:18,46
Camp,Pune,18.502592,73.893681,good,high,medium,False,13,8,none,2026-01-09 12:29,53
Shivaji Nagar,Pune,18.590068,73.841342,poor,low,high,True,8,6,none,2026-05-18 10:47,17
Baner,Pune,18.56157,73.749346,moderate,medium,medium,False,24,8,snatching,2026-05-04 09:17,43
Kharadi,Pune,18.52776,73.885229,good,low,low,True,7,7,theft,2026-07-17 11:56,64
MG Road,Pune,18.581506,73.927124,poor,medium,high,True,11,4,snatching,2026-09-02 05:14,38
Camp,Pune,18.577338,73.838077,moderate,high,high,False,38,8,snatching,2026-05-28 10:27,28
Camp,Pune,18.642164,73.904061,poor,medium,medium,False,38,4,theft,2026-03-18 05:44,45
Yerwada,Pune,18.530753,73.886616,poor,high,low,False,11,7,theft,2026-06-15 13:34,51
Chinchwad,Pune,18.597372,73.926716,good,medium,low,True,3,0,robbery,2026-05-21 17:56,100
Kothrud,Pune,18.619306,73.807714,poor,high,low,False,31,1,none,2026-06-22 10:29,69
Pashan,Pune,18.527516,73.898614,good,high,medium,True,28,6,robbery,2026-11-29 05:43,67
Kharadi,Pune,18.465131,73.926097,moderate,high,medium,False,26,5,robbery,2026-05-08 23:52,52
Shivaji Nagar,Pune,18.649899,73.918727,poor,low,low,True,19,3,none,2026-01-10 01:15,56
Hadapsar,Pune,18.607852,73.855085,moderate,high,medium,True,35,8,none,2026-05-17 18:12,51
Viman Nagar,Pune,18.614595,73.805271,poor,low,low,True,5,2,none,2026-02-06 20:54,59
Viman Nagar,Pune,18.496074,73.714867,poor,high,medium,True,39,5,harassment,2026-04-23 10:49,50
Camp,Pune,18.492084,73.799469,moderate,low,low,True,9,2,robbery,2026-04-10 10:53,69
Hadapsar,Pune,18.605045,73.786074,moderate,medium,low,True,22,3,none,2026-07-07 19:59,81
Kothrud,Pune,18.514459,73.766407,poor,high,medium,False,14,2,none,2026-08-12 03:23,51
Camp,Pune,18.468988,73.761111,poor,high,medium,False,6,4,snatching,2026-11-23 18:48,45
Wakad,Pune,18.534425,73.72478,good,low,low,True,23,1,harassment,2026-10-14 17:31,82
Kothrud,Pune,18.561102,73.915776,poor,high,medium,True,22,8,snatching,2026-01-02 10:53,41
Yerwada,Pune,18.565128,73.751741,moderate,low,medium,False,25,2,none,2026-03-18 05:02,46
Kothrud,Pune,18.632052,73.941508,poor,low,low,True,13,8,robbery,2026-03-02 00:26,41
Chinchwad,Pune,18.544113,73.801396,poor,low,low,False,38,6,none,2026-05-12 01:18,39
Baner,Pune,18.455808,73.761937,good,low,high,True,18,2,theft,2026-11-05 15:55,49
Aundh,Pune,18.462913,73.939328,moderate,medium,high,True,6,4,harassment,2026-03-04 01:32,48
Kothrud,Pune,18.476072,73.942919,good,high,low,False,32,0,snatching,2026-12-07 23:46,92
Wakad,Pune,18.498924,73.812578,good,high,high,True,27,0,snatching,2026-03-03 04:48,70
Wakad,Pune,18.488919,73.898136,poor,medium,low,True,17,7,none,2026-11-06 22:28,59
Yerwada,Pune,18.577088,73.948741,moderate,medium,low,False,25,2,theft,2026-08-21 00:31,76
Kharadi,Pune,18.621646,73.884789,good,high,medium,True,39,8,snatching,2026-05-15 06:06,61
Chinchwad,Pune,18.489093,73.815158,good,medium,medium,False,12,1,harassment,2026-11-07 00:50,74
Camp,Pune,18.574521,73.943564,good,medium,low,False,21,0,harassment,2026-09-24 07:55,92
Hadapsar,Pune,18.456767,73.743255,good,low,medium,False,32,5,theft,2026-12-12 17:48,47
MG Road,Pune,18.552721,73.899805,good,high,low,True,7,2,none,2026-03-19 01:56,94
Pashan,Pune,18.518505,73.788529,good,low,high,True,16,2,theft,2026-06-11 04:33,49
Yerwada,Pune,18.537034,73.74467,poor,low,low,True,4,0,robbery,2026-03-26 18:33,65
Yerwada,Pune,18.617201,73.797502,moderate,high,low,True,2,1,snatching,2026-06-15 19:05,87
Hadapsar,Pune,18.6073,73.749835,good,high,low,False,16,0,snatching,2026-05-23 00:15,92
Kothrud,Pune,18.452105,73.839087,good,high,low,False,26,7,snatching,2026-12-11 05:02,71
Wakad,Pune,18.62481,73.923195,moderate,low,high,False,7,0,snatching,2026-08-25 22:11,37
Hadapsar,Pune,18.460909,73.921201,good,high,low,True,2,3,none,2026-05-04 09:58,91
Shivaji Nagar,Pune,18.495489,73.949268,poor,medium,low,True,1,6,harassment,2026-02-12 14:33,62
Pimpri,Pune,18.493864,73.828554,poor,high,medium,False,36,1,robbery,2026-08-08 15:47,54
Shivaji Nagar,Pune,18.56974,73.89359,good,medium,medium,True,1,1,harassment,2026-05-03 20:19,82
Shivaji Nagar,Pune,18.617461,73.889108,moderate,high,medium,False,18,7,snatching,2026-02-26 15:20,46
Baner,Pune,18.639478,73.897338,poor,high,high,False,29,0,harassment,2026-06-27 13:45,42
Camp,Pune,18.533676,73.830999,poor,high,medium,True,16,6,theft,2026-09-05 16:45,47
MG Road,Pune,18.507856,73.843843,good,high,high,False,18,8,theft,2026-09-04 01:10,38
Kharadi,Pune,18.54317,73.812126,moderate,low,low,False,5,4,robbery,2026-07-31 19:56,55
Camp,Pune,18.492239,73.920767,good,medium,medium,False,36,8,none,2026-04-07 01:24,53
Yerwada,Pune,18.565422,73.798717,good,low,high,True,29,5,harassment,2026-12-13 23:55,40
Hinjewadi,Pune,18.53684,73.781512,poor,low,low,True,29,6,none,2026-01-01 18:05,47
Wakad,Pune,18.556459,73.761376,moderate,medium,high,False,26,5,snatching,2026-03-27 13:09,37
Aundh,Pune,18.49061,73.79292,moderate,low,high,True,38,6,theft,2026-12-02 07:01,27
Camp,Pune,18.594668,73.790423,good,low,medium,False,29,7,none,2026-02-20 20:05,41
Pashan,Pune,18.455056,73.879442,good,low,medium,True,12,6,robbery,2026-05-28 09:36,52
Camp,Pune,18.646768,73.823254,moderate,high,medium,False,17,7,none,2026-02-04 16:34,46
Chinchwad,Pune,18.581024,73.934501,poor,low,medium,True,19,7,none,2026-02-23 23:36,29
Pashan,Pune,18.476011,73.871337,moderate,high,low,True,9,6,harassment,2026-04-29 05:42,72
Baner,Pune,18.489561,73.882541,poor,high,medium,False,1,2,theft,2026-10-10 14:06,51
Hadapsar,Pune,18.577992,73.914932,good,low,high,False,35,4,harassment,2026-11-12 08:28,35
Kothrud,Pune,18.465849,73.808539,poor,low,high,False,2,1,robbery,2026-09-20 14:12,24
Kharadi,Pune,18.617909,73.803246,poor,medium,high,False,37,4,snatching,2026-01-08 22:08,30
Wakad,Pune,18.517911,73.933712,poor,low,medium,True,37,1,harassment,2026-01-05 05:13,47
Camp,Pune,18.521402,73.909855,good,high,high,True,8,1,none,2026-01-17 16:34,67
Wakad,Pune,18.510695,73.899207,poor,medium,high,False,18,7,none,2026-10-25 19:22,21
Wakad,Pune,18.462689,73.832935,moderate,low,medium,False,40,8,harassment,2026-10-27 11:33,28
Yerwada,Pune,18.529213,73.759302,poor,medium,medium,True,36,7,snatching,2026-03-10 19:15,44
Aundh,Pune,18.54366,73.801496,moderate,high,medium,False,11,7,theft,2026-03-23 04:58,46
MG Road,Pune,18.638124,73.707678,moderate,low,high,False,28,4,none,2026-09-22 04:28,25
Kharadi,Pune,18.601546,73.701022,moderate,medium,high,False,5,8,robbery,2026-04-19 10:09,28
Pashan,Pune,18.551362,73.894229,moderate,low,low,True,1,2,snatching,2026-03-08 00:44,69
Hinjewadi,Pune,18.629125,73.789207,good,medium,low,False,37,8,robbery,2026-07-30 23:00,68
Viman Nagar,Pune,18.487373,73.927189,good,medium,medium,False,7,1,harassment,2026-10-20 01:07,74
Camp,Pune,18.649,73.941989,good,high,high,True,18,0,robbery,2026-12-02 15:22,70
Pimpri,Pune,18.472411,73.944651,moderate,high,low,False,31,3,theft,2026-02-05 02:47,73
Pimpri,Pune,18.499819,73.898579,moderate,medium,low,True,17,6,harassment,2026-04-11 06:15,72
Pimpri,Pune,18.531881,73.770696,moderate,high,high,True,4,0,robbery,2026-11-14 16:50,60
Pimpri,Pune,18.45461,73.831876,good,high,medium,True,9,5,snatching,2026-08-08 04:29,70
Hinjewadi,Pune,18.577846,73.763434,good,high,high,False,19,2,harassment,2026-09-22 13:06,56
Baner,Pune,18.480911,73.734892,poor,low,medium,False,20,8,harassment,2026-10-22 18:24,18
Viman Nagar,Pune,18.538771,73.930402,good,medium,medium,True,17,3,snatching,2026-11-11 01:21,76
Baner,Pune,18.555382,73.862167,moderate,high,low,False,34,5,harassment,2026-12-13 06:36,67
Kharadi,Pune,18.478222,73.942089,good,low,medium,False,3,6,theft,2026-02-09 09:05,44
Pashan,Pune,18.597501,73.926336,moderate,low,low,True,8,7,snatching,2026-11-06 16:28,54
Kharadi,Pune,18.463953,73.902811,moderate,low,medium,True,17,7,none,2026-07-17 05:03,39
Camp,Pune,18.644701,73.940463,good,high,low,True,34,6,harassment,2026-11-20 12:20,82
Camp,Pune,18.646234,73.750307,good,low,low,False,27,4,robbery,2026-05-23 17:55,65
Shivaji Nagar,Pune,18.478739,73.90664,moderate,low,medium,False,33,1,harassment,2026-07-18 05:47,49
Kothrud,Pune,18.606174,73.809275,good,medium,low,True,7,8,theft,2026-01-12 09:32,76
Pashan,Pune,18.491252,73.826353,moderate,medium,high,False,30,5,theft,2026-04-12 20:31,37
Hadapsar,Pune,18.610494,73.773379,poor,medium,low,True,9,0,none,2026-01-07 10:09,80
Aundh,Pune,18.562902,73.760017,moderate,low,low,False,24,8,none,2026-02-11 16:12,43
Kharadi,Pune,18.569683,73.863885,good,high,medium,True,1,6,none,2026-01-05 08:50,67
Wakad,Pune,18.499373,73.720904,moderate,medium,low,True,23,2,theft,2026-02-05 21:37,84
Aundh,Pune,18.482923,73.822012,moderate,high,high,False,28,6,robbery,2026-07-01 02:51,34
Aundh,Pune,18.553909,73.702631,poor,low,high,False,7,5,harassment,2026-04-04 07:48,12
Chinchwad,Pune,18.629398,73.863565,poor,high,medium,True,40,8,harassment,2026-08-17 01:45,41
Chinchwad,Pune,18.526865,73.870763,moderate,low,medium,True,12,7,theft,2026-06-15 21:24,39
Yerwada,Pune,18.51593,73.865197,good,high,high,True,36,0,harassment,2026-06-07 07:27,70
Yerwada,Pune,18.635638,73.938834,moderate,medium,low,True,24,2,snatching,2026-10-15 07:08,84
Wakad,Pune,18.534039,73.890846,poor,medium,medium,False,30,8,harassment,2026-06-24 13:07,33
Yerwada,Pune,18.586059,73.912174,moderate,low,low,True,24,7,none,2026-02-04 16:05,54
Pashan,Pune,18.493334,73.759439,moderate,low,low,False,27,5,harassment,2026-07-15 00:44,52
Wakad,Pune,18.562383,73.879501,good,medium,medium,True,26,0,robbery,2026-10-01 19:13,85
Hadapsar,Pune,18.533817,73.768244,moderate,medium,medium,True,1,2,harassment,2026-01-22 23:05,69
Viman Nagar,Pune,18.555093,73.912493,poor,high,high,True,20,5,snatching,2026-03-04 21:17,35
Aundh,Pune,18.636431,73.771403,poor,medium,high,False,29,3,robbery,2026-05-08 17:55,33
MG Road,Pune,18.553797,73.737061,moderate,high,low,False,0,5,theft,2026-05-16 01:44,67
Hadapsar,Pune,18.534297,73.927102,moderate,high,low,False,4,6,robbery,2026-08-20 18:18,64
Aundh,Pune,18.477913,73.70339,poor,low,low,True,25,8,theft,2026-09-22 13:51,41
Camp,Pune,18.534339,73.78961,good,high,high,False,30,8,theft,2026-03-17 15:08,38
Wakad,Pune,18.51571,73.912844,good,medium,low,True,7,7,none,2026-05-26 16:25,79
Hinjewadi,Pune,18.58983,73.884067,good,low,high,False,0,5,theft,2026-07-15 08:36,32
Baner,Pune,18.469809,73.812952,moderate,medium,low,False,30,5,none,2026-02-05 20:29,67
Yerwada,Pune,18.595607,73.935741,moderate,low,medium,True,5,4,snatching,2026-12-01 21:29,48
MG Road,Pune,18.583591,73.820054,poor,low,low,False,39,1,harassment,2026-10-14 02:46,54
Viman Nagar,Pune,18.481107,73.750727,poor,low,low,True,30,7,none,2026-04-03 00:50,44
Viman Nagar,Pune,18.530064,73.744783,poor,medium,low,False,27,2,harassment,2026-07-29 23:03,66
Viman Nagar,Pune,18.454457,73.855843,poor,low,high,False,0,6,robbery,2026-04-28 20:11,9
Viman Nagar,Pune,18.462119,73.766937,poor,low,high,True,11,6,robbery,2026-05-21 10:57,17
Camp,Pune,18.48566,73.822075,poor,low,medium,True,33,0,harassment,2026-06-16 17:38,50
Wakad,Pune,18.508049,73.879964,poor,medium,low,False,37,5,none,2026-04-12 00:51,57
Chinchwad,Pune,18.642884,73.746478,moderate,low,medium,True,10,7,harassment,2026-03-18 05:33,39
Shivaji Nagar,Pune,18.493898,73.718455,good,low,low,False,26,2,theft,2026-02-03 07:33,71
Wakad,Pune,18.590137,73.739277,good,low,low,True,35,0,robbery,2026-01-16 15:54,85
MG Road,Pune,18.610423,73.886887,poor,low,high,False,34,3,harassment,2026-08-25 04:00,18
MG Road,Pune,18.614337,73.779755,moderate,medium,medium,False,18,5,robbery,2026-05-12 14:39,52
Chinchwad,Pune,18.47084,73.802139,poor,medium,medium,True,24,0,snatching,2026-08-10 19:30,65
Camp,Pune,18.554913,73.845335,good,high,high,False,19,7,harassment,2026-06-02 20:37,41
Kharadi,Pune,18.487725,73.715206,poor,high,low,False,13,6,snatching,2026-01-26 02:39,54
Aundh,Pune,18.575465,73.938102,poor,high,medium,False,37,6,harassment,2026-08-08 22:21,39
Viman Nagar,Pune,18.537759,73.828591,good,low,medium,True,34,0,none,2026-05-16 11:15,70
Chinchwad,Pune,18.588684,73.921675,poor,high,high,True,12,6,harassment,2026-04-14 13:00,32
Viman Nagar,Pune,18.591634,73.712162,moderate,high,high,True,7,6,theft,2026-04-27 14:44,42
Hadapsar,Pune,18.504379,73.768374,moderate,high,medium,False,3,8,snatching,2026-07-27 06:26,43
Kothrud,Pune,18.591316,73.888133,good,medium,low,True,17,0,harassment,2026-11-23 15:09,100
Wakad,Pune,18.518429,73.921129,moderate,medium,low,False,36,5,snatching,2026-01-23 05:28,67
Wakad,Pune,18.49995,73.883736,moderate,low,low,False,19,8,none,2026-09-04 23:57,43
Shivaji Nagar,Pune,18.619583,73.897021,good,medium,low,True,27,2,theft,2026-10-20 18:37,94
Hinjewadi,Pune,18.532381,73.832232,good,high,low,False,9,5,snatching,2026-10-05 13:13,77
Aundh,Pune,18.646884,73.840656,good,medium,medium,True,4,1,snatching,2026-06-03 07:18,82
Hadapsar,Pune,18.522813,73.760211,moderate,low,low,False,30,3,theft,2026-05-29 06:02,58
Pimpri,Pune,18.513695,73.721751,moderate,medium,low,False,0,7,none,2026-05-11 14:25,61
Yerwada,Pune,18.610318,73.847394,good,medium,low,False,10,1,snatching,2026-01-19 10:37,89
MG Road,Pune,18.514664,73.720284,moderate,medium,high,False,12,7,theft,2026-09-10 02:52,31
Yerwada,Pune,18.548371,73.919324,moderate,medium,low,False,33,8,harassment,2026-10-20 10:56,58
Hinjewadi,Pune,18.57148,73.9201,good,low,medium,True,12,1,none,2026-03-06 18:31,67
Wakad,Pune,18.61163,73.729683,poor,high,medium,True,22,8,theft,2026-01-12 07:18,41
Aundh,Pune,18.604665,73.879852,good,medium,high,False,18,4,none,2026-05-17 03:51,50
Kharadi,Pune,18.564108,73.923954,moderate,low,low,True,2,8,none,2026-02-12 16:40,51
Baner,Pune,18.545117,73.791153,good,high,medium,True,15,0,theft,2026-07-09 00:38,85
Hadapsar,Pune,18.597555,73.81683,moderate,medium,low,True,18,8,robbery,2026-07-16 13:53,66
Aundh,Pune,18.58949,73.858319,poor,low,medium,False,24,3,snatching,2026-08-29 07:16,33
Yerwada,Pune,18.470131,73.893524,moderate,medium,low,True,26,6,theft,2026-08-27 01:37,72
Chinchwad,Pune,18.608401,73.824251,good,low,low,True,21,2,none,2026-10-25 20:33,79
Wakad,Pune,18.593906,73.91183,good,medium,high,True,40,8,theft,2026-06-03 17:30,46
Wakad,Pune,18.607274,73.923733,poor,low,high,True,26,7,snatching,2026-09-06 05:40,14
Pashan,Pune,18.606406,73.912618,moderate,low,high,True,32,6,none,2026-02-17 10:31,27
MG Road,Pune,18.589027,73.847407,poor,medium,medium,True,30,2,harassment,2026-02-23 03:27,59
Shivaji Nagar,Pune,18.612934,73.775997,moderate,low,medium,False,37,7,harassment,2026-09-24 08:33,31
Yerwada,Pune,18.487691,73.914079,good,medium,low,True,24,5,robbery,2026-07-08 21:42,85
Kothrud,Pune,18.451508,73.915598,moderate,low,medium,True,1,6,robbery,2026-01-10 22:41,42
MG Road,Pune,18.539295,73.902818,moderate,low,low,True,9,4,robbery,2026-01-07 11:32,63
Yerwada,Pune,18.542968,73.749444,moderate,medium,medium,False,20,5,snatching,2026-01-09 06:33,52
Aundh,Pune,18.494001,73.89719,good,high,low,True,40,1,snatching,2026-11-13 16:06,97
Hinjewadi,Pune,18.565966,73.902264,good,low,medium,True,24,7,harassment,2026-04-14 09:51,49
Kharadi,Pune,18.470623,73.715347,moderate,medium,high,True,16,8,harassment,2026-05-06 12:19,36
Chinchwad,Pune,18.50747,73.870278,poor,high,medium,False,18,8,snatching,2026-08-09 05:35,33
Pashan,Pune,18.478843,73.77595,moderate,medium,high,True,1,1,theft,2026-09-27 04:55,57
Viman Nagar,Pune,18.476144,73.822936,good,low,high,True,9,4,robbery,2026-04-06 05:21,43
Viman Nagar,Pune,18.537821,73.715622,good,low,low,True,6,8,robbery,2026-04-12 11:18,61
Camp,Pune,18.584634,73.804963,moderate,medium,low,False,28,6,none,2026-08-07 23:34,64
Pashan,Pune,18.648292,73.858147,moderate,high,medium,False,25,0,none,2026-07-25 07:43,67
Kothrud,Pune,18.560387,73.875649,poor,high,low,True,32,8,none,2026-07-13 17:10,56
Kharadi,Pune,18.531169,73.943796,moderate,low,medium,True,3,3,none,2026-09-18 18:39,51
Chinchwad,Pune,18.550381,73.846442,moderate,low,medium,True,32,8,theft,2026-01-16 20:18,36
Pashan,Pune,18.587537,73.798474,poor,medium,medium,True,9,8,snatching,2026-07-03 05:53,41
Wakad,Pune,18.591113,73.887754,moderate,low,medium,True,29,8,none,2026-11-29 21:02,36
Hadapsar,Pune,18.570435,73.922291,poor,high,medium,True,32,8,robbery,2026-04-26 11:11,41
Chinchwad,Pune,18.608362,73.903614,moderate,high,medium,True,12,1,theft,2026-05-21 03:48,72
MG Road,Pune,18.596977,73.836493,moderate,medium,low,True,29,2,robbery,2026-08-13 15:03,84
Wakad,Pune,18.505842,73.920371,moderate,high,high,False,2,6,harassment,2026-04-24 16:36,34
Baner,Pune,18.553854,73.947966,poor,high,high,True,24,2,robbery,2026-05-09 18:59,44
Pashan,Pune,18.532481,73.799861,good,low,low,True,8,7,harassment,2026-03-17 11:47,64
Hinjewadi,Pune,18.551224,73.701509,good,high,low,False,18,4,snatching,2026-06-30 07:58,80
Pimpri,Pune,18.611099,73.716786,good,high,low,True,15,6,snatching,2026-11-14 02:06,82
Hadapsar,Pune,18.515221,73.872823,poor,medium,high,False,3,0,theft,2026-11-01 06:58,42
Camp,Pune,18.522987,73.877083,good,medium,medium,True,34,1,theft,2026-07-08 21:56,82
